2022-05-31 13:36:36.1861|INFO|Logger|Executing full test...
2022-05-31 13:36:36.2011|INFO|Logger|----------------------
2022-05-31 13:36:36.2031|INFO|Logger|Executing run #1
2022-05-31 13:36:36.2241|INFO|Logger|Chosen color for player: White
2022-05-31 13:36:36.4641|INFO|Logger|<- move E8
2022-05-31 13:36:36.7621|INFO|Logger|-> move E2
2022-05-31 13:36:36.7671|INFO|Logger|<- move E7
2022-05-31 13:36:36.9152|INFO|Logger|-> move E3
2022-05-31 13:36:36.9242|INFO|Logger|<- wall U8h
2022-05-31 13:36:37.0812|INFO|Logger|-> move E4
2022-05-31 13:36:37.0812|INFO|Logger|<- wall W8h
2022-05-31 13:36:37.2292|INFO|Logger|-> wall W1h
2022-05-31 13:36:37.2382|INFO|Logger|<- move E6
2022-05-31 13:36:37.3742|INFO|Logger|-> move E5
2022-05-31 13:36:37.3742|INFO|Logger|<- wall Y8h
2022-05-31 13:36:37.4862|INFO|Logger|-> wall W2h
2022-05-31 13:36:37.4862|INFO|Logger|<- jump E4
2022-05-31 13:36:37.5962|INFO|Logger|-> move E6
2022-05-31 13:36:37.5962|INFO|Logger|<- move E3
2022-05-31 13:36:37.6732|INFO|Logger|-> move E7
2022-05-31 13:36:37.6732|INFO|Logger|<- move F3
2022-05-31 13:36:37.7562|INFO|Logger|-> move E8
2022-05-31 13:36:37.7562|INFO|Logger|<- move G3
2022-05-31 13:36:37.8202|INFO|Logger|-> move D8
2022-05-31 13:36:37.8202|INFO|Logger|<- wall S8h
2022-05-31 13:36:37.9232|INFO|Logger|-> wall V5h
2022-05-31 13:36:37.9232|INFO|Logger|<- move G2
2022-05-31 13:36:38.0312|INFO|Logger|-> move E8
2022-05-31 13:36:38.0312|INFO|Logger|<- move G1
2022-05-31 13:36:38.0312|INFO|Logger|Killing client process...
2022-05-31 13:36:38.5392|INFO|Logger|Win 
2022-05-31 13:36:38.5392|INFO|Logger|----------------------
2022-05-31 13:36:38.5392|INFO|Logger|Executing run #2
2022-05-31 13:36:38.5432|INFO|Logger|Chosen color for player: Black
2022-05-31 13:36:38.7923|INFO|Logger|-> move E8
2022-05-31 13:36:38.8903|INFO|Logger|<- move E2
2022-05-31 13:36:39.0253|INFO|Logger|-> move E7
2022-05-31 13:36:39.0253|INFO|Logger|<- move E3
2022-05-31 13:36:39.1763|INFO|Logger|-> wall W7h
2022-05-31 13:36:39.1903|INFO|Logger|<- wall U1h
2022-05-31 13:36:39.3283|INFO|Logger|-> move E6
2022-05-31 13:36:39.3283|INFO|Logger|<- wall W1h
2022-05-31 13:36:39.4613|INFO|Logger|-> move F6
2022-05-31 13:36:39.4633|INFO|Logger|<- move E4
2022-05-31 13:36:39.5943|INFO|Logger|-> wall X7v
2022-05-31 13:36:39.5943|INFO|Logger|<- move E5
2022-05-31 13:36:39.7133|INFO|Logger|-> move G6
2022-05-31 13:36:39.7133|INFO|Logger|<- wall Y1h
2022-05-31 13:36:39.8273|INFO|Logger|-> move H6
2022-05-31 13:36:39.8273|INFO|Logger|<- move E6
2022-05-31 13:36:39.9273|INFO|Logger|-> wall Z6h
2022-05-31 13:36:39.9303|INFO|Logger|<- move E7
2022-05-31 13:36:40.0373|INFO|Logger|-> move I6
2022-05-31 13:36:40.0403|INFO|Logger|<- move D7
2022-05-31 13:36:40.1243|INFO|Logger|-> move I5
2022-05-31 13:36:40.1243|INFO|Logger|<- move D8
2022-05-31 13:36:40.1883|INFO|Logger|-> move I4
2022-05-31 13:36:40.1883|INFO|Logger|<- move D9
2022-05-31 13:36:40.1883|INFO|Logger|Killing client process...
2022-05-31 13:36:40.7354|INFO|Logger|Win 
2022-05-31 13:36:40.7354|INFO|Logger|----------------------
2022-05-31 13:36:40.7354|INFO|Logger|Executing run #3
2022-05-31 13:36:40.7474|INFO|Logger|Chosen color for player: White
2022-05-31 13:36:41.1044|INFO|Logger|<- move E8
2022-05-31 13:36:41.2454|INFO|Logger|-> move E2
